bobafetthotmail/refind-theme-regular	Shell	930	efi,efi-application,efi-drivers,efi-partition,refind,refind-theme	
luong-komorebi/Awesome-Linux-Software	HTML	25387	applications,awesome-list,cli-app,cross-platform,desktop-environment,free	🐧 A list of awesome Linux softwares 
vinceliuice/grub2-themes	Shell	4526		Modern Design theme for Grub2
devangshekhawat/Fedora-44-Post-Install-Guide		2582	battery,battery-life,fedora,fedora-44,fedora44,gnome	Things to do after installing Fedora 44
arwinneil/albanian-virus	Visual Basic	52	albanian-virus,meme,vbs,virus	⚠️ Visual Basic Script of the popular Albanian Virus meme. ⚠️
redjanym/awesome-made-by-albanians		38	hacktoberfest	🇦🇱 The best open source projects that were made and mainly contributed by Albanian developers
jopohl/urh	Python	12526	airspy,bladerf,hacking,hackrf,iot,limesdr	Universal Radio Hacker: Investigate Wireless Protocols Like A Boss
archlinux/archinstall	Python	8325	arch,arch-installer,arch-linux,archinstall,archlinux,archlinux-installer	Arch Linux installer - guided, templates etc.
ChrisTitusTech/linutil	Shell	5161	linux	Chris Titus Tech's Linux Toolbox - Linutil is a distro-agnostic toolbox designed to simplify everyday Linux tasks.
ncorbuk/Python-Ransomware	Python	631	bitcoin,hacking,infosec,malware,python,python3	Python Ransomware Tutorial - YouTube tutorial explaining code + showcasing the ransomware with victim/target roles
evanpurkhiser/rEFInd-minimal		2259	bootloader,linux,refind,refind-theme,theme,uefi	A stunningly clean theme for the rEFInd UEFI boot manager.
redhat-performance/tuned	Python	1220		Tuning Profile Delivery Mechanism for Linux
26zl/PleaseTweakWindows	PowerShell	4	csharp,debloat,dotnet,fps,gaming,hardening	Open-source Windows 11 optimizer for security hardening, privacy, debloat, networking, and gaming with restore-to-default controls and rest…
JanDeDobbeleer/oh-my-posh	Go	23024	bash,cmd,fish,fish-shell,git,golang	The most customisable and low-latency cross platform/shell prompt renderer
vmatare/thinkfan	C	705	fan-control,hardware,hwmon,linux,temperature-monitoring,thinkpad	The minimalist fan control program
BlackArch/blackarch	Shell	3422	cyber-security,cybersecurity,distribution,hacker,hacking,it-security	An ArchLinux based distribution for penetration testers and security researchers.
xn0px90/awesome-qubes-os		147		A curated list of awesome qubes os links
Err0r-ICA/Ransomware	Shell	836	cybersecurity,hacking,hacking-tool,hacking-tools,kali,kali-linux	Ransomwares Collection. Don't Run Them on Your Device. 
oven-sh/bun	Rust	94651	bun,bundler,javascript,javascriptcore,jsx,nodejs	Incredibly fast JavaScript runtime, bundler, test runner, and package manager – all in one
ron190/jsql-injection	Java	1771	ctf-tools,devops,docker,hacking,hibernate,java	jSQL Injection is a Java application for automatic SQL database injection.
djdallmann/GamingPCSetup	PowerShell	1084		A research and evidence based approach to optimizing your gaming PC, configuration and setup. Recommendations found in this guide are based…
blakeblackshear/frigate	TypeScript	34294	ai,camera,google-coral,home-assistant,home-automation,homeautomation	NVR with realtime local object detection for IP cameras
ParetoSecurity/pareto-mac	Swift	447	endpoint-security,macos,security,swift,swiftui	Automatically audit your Mac for basic security hygiene.
serhii-londar/open-source-mac-os-apps		49591	applications,apps,awesome,awesome-list,c,c-plus-plus	🚀 Awesome list of open source applications for macOS. https://t.me/s/opensourcemacosapps
bpc-clone/bpc_chrome_support		5280		
JohnHammond/katana	Python	1359		Katana - Automatic CTF Challenge Solver in Python3
beerisgood/macOS_Hardening		183	apple,arm,hardening,mac,macos,privacy	a collection about macOS
beerisgood/Mobile_Security		76	android,ios,linuxphone,privacy,security,smartphone	a collection of differently important stuff about mobile phones
beerisgood/Windows11_Hardening		1294	defender-application-guard,defender-credential-guard,hardening,microsoft,security,security-hardening	a collection about Windows 11
vanshb03/Summer2027-Internships		7993	collaborate,cvrve,fall-2025,github,internship,internships	Collection of Summer, Fall, Spring 2027 tech internships!
iina/iina	Swift	45543	hacktoberfest,macos,mpv,swift,video,video-player	The modern video player for macOS.
chikko80/OSX-CTF-Ready	Shell	62		This repository makes your Mac OSX system ready for ctfs. It contains a collection of the most popular tools in the pentesting space. Trans…
gerardog/gsudo	C#	5993	command-line,elevate,elevated-commands,elevated-permissions,powershell,runas	Sudo for Windows
microsoft/sudo	Rust	5847	sudo,windows,windows-11	It's sudo, for Windows
p0deje/Maccy	Swift	20684	clipboard-manager,maccy,macos	Lightweight clipboard manager for macOS
hhhrrrttt222111/Ethical-Hacking-Tools		2138	burpsuite,ethical-hacking,hack,hackathon,hacking,hacking-code	Complete Listing and Usage of Tools used for Ethical Hacking
gpakosz/.tmux	Shell	25180	cli,conf,configuration,console,customization,dotfiles	Oh my tmux! My self-contained, pretty & versatile tmux configuration made with 💛🩷💙🖤❤️🤍
Next-Flip/Momentum-Firmware	C	8767	custom,custom-firmware,firmware,flipper,flipper-zero,flipper-zero-firmware	🐬 Feature-rich, stable and customizable Flipper Firmware
BruceDevices/firmware	C++	6087	bruce,cardputer,embedded-systems,esp32-c5,esp32-s3,flipperzero	Predatory ESP32 Firmware
Stachugit/CatHack		758		
utmapp/UTM	Swift	34676	apple,emulation,ios,jailbreak,macos,qemu	Virtual machines for iOS and macOS
shinch4n/bugbountybooks		70		
prasanthrangan/hyprdots	Shell	8512	arch,archlinux,dolphin,dotfiles,dots,hypr	// Aesthetic, dynamic and minimal dots for Arch hyprland
AlisamTechnology/ATSCAN	Perl	1579	data,dork,engine,exploitation,lfi,linux	Advanced dork Search & Mass Exploit Scanner
JohnHammond/ctf-katana		2919		This repository aims to hold suggestions (and hopefully/eventually code) for CTF challenges. The "project" is nicknamed Katana.
leachim6/hello-world	Assembly	11890	esolangs,example-code,hacktoberfest,hello-world	Hello world in every computer language.  Thanks to everyone who contributes to this, make sure to see contributing.md for contribution inst…
ohmyzsh/ohmyzsh	Shell	188671	cli,cli-app,oh-my-zsh,oh-my-zsh-plugin,oh-my-zsh-theme,ohmyzsh	🙃   A delightful community-driven (with 2,500+ contributors) framework for managing your zsh configuration. Includes 300+ optional plugins …
djsime1/awesome-flipperzero		23755	awesome,awesome-list,flipper-zero,flipperzero	🐬 A collection of awesome resources for the Flipper Zero device.
microsoft/terminal	C++	103932	cmd,command-line,console,contributions-welcome,good-first-issue,hacktoberfest	The new Windows Terminal and the original Windows console host, all in the same place!
SimplifyJobs/Summer2026-Internships	Python	45358	data-science,fall-2026,github,internship,internships,interview-preparation	Summer 2026 software engineering, data science, AI, quant, product management, and hardware internship postings. Updated daily by Simplify …
jwasham/coding-interview-university		356063	algorithm,algorithms,coding-interview,coding-interviews,computer-science,data-structures	A complete computer science study plan to become a software engineer.
codecrafters-io/build-your-own-x	Markdown	524686	awesome-list,free,programming,tutorial-code,tutorial-exercises,tutorials	Master programming by recreating your favorite technologies from scratch.
practical-tutorials/project-based-learning	Python	273089	beginner-project,cpp,golang,javascript,project,python	Curated list of project-based tutorials
sherlock-project/sherlock	Python	86479	cli,cti,cybersecurity,forensics,hacktoberfest,information-gathering	Hunt down social media accounts by username across social networks
roys/norske-bug-bounty-program		23	bugbounty	List over kjente norske bug bounty-program 🇳🇴
hacksider/Deep-Live-Cam	Python	94855	ai,ai-deep-fake,ai-face,ai-webcam,artificial-intelligence,deep-fake	real time face swap and one-click video deepfake with only a single image
mtdvio/every-programmer-should-know		100091	cc-by,collection,computer-science,educational,novice	A collection of (mostly) technical things every software developer should know about
rtyley/bfg-repo-cleaner	Scala	12159	git	Removes large or troublesome blobs like git-filter-branch does, but faster. And written in Scala
mvt-project/mvt	Python	12685	android,forensics,forensics-tools,ios,mobile,security	MVT (Mobile Verification Toolkit) helps with conducting forensics of mobile devices in order to find signs of a potential compromise.
objective-see/KnockKnock	Objective-C	769		Like AutoRuns ...but for macOS!
objective-see/LuLu	Objective-C	12927		LuLu is the free open-source macOS firewall
bytecode77/r77-rootkit	C	2164	av-evasion,fileless,rootkit	Fileless ring 3 rootkit with installer and persistence that hides processes, files, network connections, etc.
fr0gger/Awesome-GPT-Agents		6554	agents,cybersecurity,infosec,llm	A curated list of GPT agents for cybersecurity
0x6d69636b/windows_hardening	PowerShell	2636	audit,blueteam,bsi,checklist,cis,compliance	HardeningKitty and Windows Hardening Settings
Flipper-XFW/Xtreme-Firmware	C	9893	cfw,custom-firmware,flipper-firmware,flipper-zero,flipper-zero-firmware,flipperzero	The Dom amongst the Flipper Zero Firmware. Give your Flipper the power and freedom it is really craving. Let it show you its true form. Don…
SamuelTulach/VirusTotalUploader	C#	1410	csharp,open-source,virus-scanning,virustotal,winforms,winforms-application	C# Open-Source Winforms application for uploading files to VirusTotal
Distributive-Network/PythonMonkey	C++	967	cpp,javascript,python,pythonmonkey,spidermonkey	A Mozilla SpiderMonkey JavaScript engine embedded into the Python VM, using the Python engine to provide the JS host environment.
DarkFlippers/unleashed-firmware	C	21827	alternative-firmware,cfw,custom,custom-firmware,darkflippers,firmware	Flipper Zero Unleashed Firmware
n0xa/m5stick-nemo	C	1270		M5 Stick C firmware for high-tech pranks and digital self defense
m5stack/M5StickC-Plus	C	426		M5StickCPlus Arduino Library
justcallmekoko/ESP32Marauder	C++	11547	arduino,beacon,bluetooth,command-line,deauth,deauthentication	A suite of WiFi/Bluetooth offensive and defensive tools for the ESP32
drduh/macOS-Security-and-Privacy-Guide		22463	apple,disk-encryption,dnscrypt-proxy,macbook-configuration,macbook-security,macos	Community guide to securing and improving privacy on macOS.
bmrf/tron	Batchfile	6498		Tron
raspberrypi/linux	C	12998		Kernel source tree for Raspberry Pi-provided kernel builds. Issues unrelated to the linux kernel should be posted on the community forum at…
torvalds/linux	C	239309		Linux kernel source tree
AndyFul/ConfigureDefender		1524		Utility for configuring Windows 10 built-in Defender antivirus settings.
valinet/ExplorerPatcher	C	33276		This project aims to enhance the working environment on Windows
ChrisTitusTech/winutil	PowerShell	57822		Chris Titus Tech's Windows Utility - Install Programs, Tweaks, Fixes, and Updates
mullvad/mullvadvpn-app	Rust	7361	electron,nodejs,openvpn,rust,vpn,wireguard	The Mullvad VPN client app for desktop and mobile
arkenfox/user.js	JavaScript	12698	anti-fingerprinting,anti-tracking,arkenfox,firefox,mozilla,privacy	Firefox privacy, security and anti-tracking: a comprehensive user.js template for configuration and hardening
enaqx/awesome-pentest		26624	awesome,awesome-list	A collection of awesome penetration testing resources, tools and other shiny things
PaulSec/awesome-sec-talks		4224	conferences,hacking,infosec,security	A collected list of awesome security talks
Hack-with-Github/Awesome-Hacking		116096	android,awesome,bug-bounty,fuzzing,hacking,penetration-testing	A collection of various awesome lists for hackers, pentesters and security researchers
future-architect/vuls	Go	12214	administrator,cybersecurity,freebsd,go,golang,linux	Agent-less vulnerability scanner for Linux, FreeBSD, Container, WordPress, Programming language libraries, Network devices
smicallef/spiderfoot	Python	19540	attacksurface,cti,cybersecurity,footprinting,hacking,information-gathering	SpiderFoot automates OSINT for threat intelligence and mapping your attack surface.
lissy93/personal-security-checklist	TypeScript	21845	awesome,awesome-list,censorship,checklist,cybersecurity,defense	🔒 A compiled checklist of 300+ tips for protecting digital security and privacy in 2026
The-Art-of-Hacking/h4cker	Jupyter Notebook	28390	ai,ai-security,artificial-intelligence,awesome-list,awesome-lists,cybersecurity	This repository is maintained by Omar Santos (@santosomar) and includes thousands of resources related to ethical hacking, bug bounties, di…
danielmiessler/SecLists	PHP	72124		SecLists is the security tester's companion. It's a collection of multiple types of lists used during security assessments, collected in on…
kdn251/interviews	Java	65052	algorithm,algorithm-challenges,algorithm-competitions,algorithms,coding-challenge,coding-challenges	Everything you need to know to get the job.
Und3rf10w/kali-anonsurf	Shell	1900		A port of ParrotSec's stealth and anonsurf modules to Kali Linux
yokoffing/Betterfox	JavaScript	10625	anti-tracking,firefox,gecko,mozilla,performance,privacy	Firefox user.js for optimal privacy and security. Your favorite browser, but better.
simeononsecurity/Windows-Optimize-Harden-Debloat	PowerShell	1375	automation,cyber,debloat,debotnet,harden,hardening	Enhance the security and privacy of your Windows 10 and Windows 11 deployments with our fully optimized, hardened, and debloated script. Ad…
undergroundwires/privacy.sexy	TypeScript	5811	bloatware,bloatware-removal,cleanup,cybersecurity,debloat,debloater	Open-source tool to enforce privacy & security best-practices on Windows, macOS and Linux, because privacy is sexy
HotCakeX/Harden-Windows-Security	C#	4466	1st-party-security,applicationcontrol,audit,bitlocker,compliance,defender	Harden Windows Safely, Securely using Official Supported Microsoft methods and proper explanation | Always up-to-date and works with the la…
